ticker,shortName,type,minTradeQuantity,currencyCode
CIDM_US_EQ,CNVS,STOCK,0.2,USD
CNX1_US_EQ,CNX,STOCK,0.1,USD
CNXC_US_EQ,CNXC,STOCK,0.01,USD
CNYp_EQ,CNY,ETF,0.2,EUR
CNYAl_EQ,CNYA,ETF,0.1,USD
COBOm_EQ,COBO,ETF,0.02,EUR
COCOl_EQ,COCO,ETF,0.1,USD
COCP_US_EQ,COCP,STOCK,0.3,USD
CODI_US_EQ,CODI,STOCK,1.0,USD
CODX_US_EQ,CODX,STOCK,0.01,USD
COE_US_EQ,COE,STOCK,0.15,USD
COF_US_EQ,COF,STOCK,0.01,USD
UMRX_US_EQ,COGT,STOCK,0.1,USD
COHN_US_EQ,COHN,STOCK,0.1,USD
IIVI_US_EQ,COHR,STOCK,0.01,USD
COHU_US_EQ,COHU,STOCK,0.01,USD
COIN_US_EQ,COIN,STOCK,0.003,USD
COKE_US_EQ,COKE,STOCK,0.001,USD
COLB_US_EQ,COLB,STOCK,0.01,USD
COLD_US_EQ,COLD,STOCK,0.01,USD
COMe_EQ,COM,STOCK,1.0,EUR
COMB_BE_EQ,COMB,STOCK,0.001,EUR
CRBLl_EQ,COMG,ETF,0.1,GBX
COMMl_EQ,COMM,ETF,0.1,GBX
COMP_US_EQ,COMP,STOCK,0.1,USD
COMSs_EQ,COMS,ETF,0.08,CHF
CON_US_EQ,CON,STOCK,0.04,USD
CONN_US_EQ,CONNQ,STOCK,0.01,USD
COO_US_EQ,COO,STOCK,0.001,USD
COP_US_EQ,COP,STOCK,0.01,USD
COPPl_EQ,COPP,ETF,0.15,GBX
COPRl_EQ,COPR,ETF,0.05,USD
COPXl_EQ,COPX,ETF,0.1,USD
COR_PT_EQ,COR,STOCK,0.1,EUR
CORNm_EQ,CORN,ETF,0.05,EUR
CORPm_EQ,CORP,ETF,0.02,EUR
XPDI_US_EQ,CORZ,STOCK,0.1,USD
CORZW_WAR_US_EQ,CORZW,WARRANT,1.0,USD
CORZZ_WAR_US_EQ,CORZZ,WARRANT,0.33,USD
COSM_US_EQ,COSM,STOCK,0.1,USD
COST_US_EQ,COST,STOCK,0.001,USD
COTY_US_EQ,COTY,STOCK,0.1,USD
COUR_US_EQ,COUR,STOCK,0.05,USD
COYA_US_EQ,COYA,STOCK,1.0,USD
CP_CA_EQ,CP,STOCK,0.01,CAD
CPAC_US_EQ,CPAC,STOCK,0.1,USD
FLT_US_EQ,CPAY,STOCK,0.001,USD
CPB_US_EQ,CPB,STOCK,0.02,USD
CPBI_US_EQ,CPBI,STOCK,0.15,USD
CPERm_EQ,CPER,ETF,0.05,EUR
CPHI_US_EQ,CPHI,STOCK,1.0,USD
CPIl_EQ,CPI,STOCK,1.0,GBX
CPIX_US_EQ,CPIX,STOCK,0.1,USD
CPNG_US_EQ,CPNG,STOCK,0.1,USD
CPOP_US_EQ,CPOP,STOCK,0.34,USD
CPPTL_US_EQ,CPPTL,STOCK,0.1,USD
KORS_US_EQ,CPRI,STOCK,0.1,USD
CPRT_US_EQ,CPRT,STOCK,0.01,USD
CPRX_US_EQ,CPRX,STOCK,0.1,USD
CPS_US_EQ,CPS,STOCK,1.0,USD
CPSH_US_EQ,CPSH,STOCK,1.0,USD
CPT_US_EQ,CPT,STOCK,0.01,USD
GCAC_US_EQ,CPTN,STOCK,0.1,USD
CR1_US_EQ,CR,STOCK,0.01,USD
CRBG_US_EQ,CRBG,STOCK,0.1,USD
CRBNa_EQ,CRBN,STOCK,0.01,EUR
CRBP_US_EQ,CRBP,STOCK,0.1,USD
CRBU_US_EQ,CRBU,STOCK,0.1,USD
CRCl_EQ,CRC,STOCK,1.0,GBX
CRCT_US_EQ,CRCT,STOCK,0.1,USD
TROV_US_EQ,CRDF,STOCK,0.1,USD
CRDL_CA_EQ,CRDL,STOCK,0.93,CAD
CRDO_US_EQ,CRDO,STOCK,0.1,USD
CREG_US_EQ,CREG,STOCK,0.1,USD
CRESY_US_EQ,CRESY,STOCK,0.1,USD
CREX_US_EQ,CREX,STOCK,0.7,USD
CRGX_US_EQ,CRGX,STOCK,0.07,USD
MCF_US_EQ,CRGY,STOCK,0.1,USD
CRHl_EQ,CRH,STOCK,0.01,GBX
CRIp_EQ,CRI,STOCK,0.1,EUR
CRIS_US_EQ,CRIS,STOCK,0.6,USD
CRK_US_EQ,CRK,STOCK,1.0,USD
CRKN_US_EQ,CRKN,STOCK,0.18,USD
CRL_US_EQ,CRL,STOCK,0.001,USD
CRLBF_US_EQ,CRLBF,STOCK,0.1,USD
CRM_US_EQ,CRM,STOCK,0.001,USD
CRMD_US_EQ,CRMD,STOCK,0.1,USD
CRMT_US_EQ,CRMT,STOCK,0.01,USD
CRNC_US_EQ,CRNC,STOCK,0.02,USD
CRNT_US_EQ,CRNT,STOCK,0.1,USD
CRON_US_EQ,CRON,STOCK,0.1,USD
CROPm_EQ,CROP,ETF,0.1,EUR
CROX_US_EQ,CROX,STOCK,0.01,USD
CRSP_US_EQ,CRSP,STOCK,0.01,USD
CRSR_US_EQ,CRSR,STOCK,0.05,USD
CRT_US_EQ,CRT,STOCK,0.1,USD
CRTD_US_EQ,CRTD,STOCK,0.3,USD
CRUDl_EQ,CRUD,ETF,0.2,USD
CRUS_US_EQ,CRUS,STOCK,0.01,USD
CRVL_US_EQ,CRVL,STOCK,0.01,USD
DFFN_US_EQ,CRVO,STOCK,0.1,USD
CRVS_US_EQ,CRVS,STOCK,0.1,USD
CRWD_US_EQ,CRWD,STOCK,0.01,USD
AGOL_US_EQ,CRYM,STOCK,1.0,USD
AEZS_US_EQ,CSCI,STOCK,0.13,USD
CSCO_US_EQ,CSCO,STOCK,0.01,USD
CSGP_US_EQ,CSGP,STOCK,0.001,USD
CSHl_EQ,CSH,STOCK,1.0,GBX
CSIQ_US_EQ,CSIQ,STOCK,0.01,USD
CSL_US_EQ,CSL,STOCK,0.01,USD
CSR_US_EQ,CSR,STOCK,0.03,USD
CSSE_US_EQ,CSSEQ,STOCK,0.01,USD
CSTL_US_EQ,CSTL,STOCK,0.01,USD
CSV_US_EQ,CSV,STOCK,0.01,USD
CSWC_US_EQ,CSWC,STOCK,0.01,USD
CSX_US_EQ,CSX,STOCK,0.01,USD
CTAS_US_EQ,CTAS,STOCK,0.001,USD
CTECs_EQ,CTEC,ETF,0.3,USD
CTK_US_EQ,CTKYY,STOCK,1.0,USD
CTLT_US_EQ,CTLT,STOCK,0.01,USD
CTMX_US_EQ,CTMX,STOCK,0.1,USD
CTNM_US_EQ,CTNM,STOCK,0.01,USD
CTNT_US_EQ,CTNT,STOCK,0.1,USD
CTO_US_EQ,CTO,STOCK,0.1,USD
TENK_US_EQ,CTOR,STOCK,1.0,USD
COG_US_EQ,CTRA,STOCK,0.1,USD
CTRE_US_EQ,CTRE,STOCK,0.01,USD
CTRI_US_EQ,CTRI,STOCK,0.01,USD
CTRM_US_EQ,CTRM,STOCK,0.3,USD
CTRN_US_EQ,CTRN,STOCK,0.01,USD
CTS_CA_EQ,CTS,STOCK,0.32,CAD
CTSH_US_EQ,CTSH,STOCK,0.01,USD
CTSO_US_EQ,CTSO,STOCK,0.1,USD
CTVA_US_EQ,CTVA,STOCK,0.01,USD
CTXR_US_EQ,CTXR,STOCK,1.0,USD
CUB1_US_EQ,CUB,STOCK,0.1,USD
CUBE_US_EQ,CUBE,STOCK,0.01,USD
CUBI_US_EQ,CUBI,STOCK,0.01,USD
CUE_US_EQ,CUE,STOCK,0.1,USD
CUEN_US_EQ,CUEN,STOCK,0.2,USD
CUK_US_EQ,CUK,STOCK,0.05,USD
SAQN_US_EQ,CURI,STOCK,0.1,USD
CURLF_US_EQ,CURLF,STOCK,0.1,USD
CURV_US_EQ,CURV,STOCK,0.01,USD
CUTR_US_EQ,CUTR,STOCK,0.05,USD
CVAC_US_EQ,CVAC,STOCK,0.01,USD
CVE_CA_EQ,CVE,STOCK,0.05,CAD
CVGW_US_EQ,CVGW,STOCK,1.0,USD
CVI_US_EQ,CVI,STOCK,0.1,USD
CVKD_US_EQ,CVKD,STOCK,0.17,USD
CVLG_US_EQ,CVLG,STOCK,0.1,USD
CVLT_US_EQ,CVLT,STOCK,0.01,USD
CVM_US_EQ,CVM,STOCK,0.03,USD
CVNA_US_EQ,CVNA,STOCK,0.001,USD
CVS_US_EQ,CVS,STOCK,0.01,USD
CVV_US_EQ,CVV,STOCK,0.5,USD
CVX_US_EQ,CVX,STOCK,0.01,USD
CW_US_EQ,CW,STOCK,0.01,USD
CWAN_US_EQ,CWAN,STOCK,0.01,USD
CWB_CA_EQ,CWB,STOCK,0.04,CAD
CWBHF_US_EQ,CWBHF,STOCK,0.1,USD
CWBR_US_EQ,CWBR,STOCK,1.0,USD
CWCO_US_EQ,CWCO,STOCK,0.01,USD
CWD_US_EQ,CWD,STOCK,1.0,USD
CWEB_CA_EQ,CWEB,STOCK,1.0,CAD
CWEGF_US_EQ,CWEGF,STOCK,0.1,USD
CWEN_US_EQ,CWEN,STOCK,0.01,USD
CWH_US_EQ,CWH,STOCK,0.01,USD
CWKl_EQ,CWK,STOCK,0.01,GBX
CWT_US_EQ,CWT,STOCK,0.01,USD
CX_US_EQ,CX,STOCK,0.1,USD
CXAI_US_EQ,CXAI,STOCK,0.1,USD
CXDO_US_EQ,CXDO,STOCK,0.1,USD
CXM_US_EQ,CXM,STOCK,0.1,USD
CXW_US_EQ,CXW,STOCK,0.1,USD
CYBAa_EQ,CYBA,ETF,0.19,USD
CYBN_US_EQ,CYBN,STOCK,1.0,USD
CYBRm_EQ,CYBR,ETF,0.1,EUR
CYCC_US_EQ,CYCC,STOCK,0.1,USD
CYCN_US_EQ,CYCN,STOCK,0.1,USD
CYDVF_US_EQ,CYDVF,STOCK,1.0,USD
CYDY_US_EQ,CYDY,STOCK,1.0,USD
CYGIY_US_EQ,CYGIY,STOCK,0.1,USD
CYN_US_EQ,CYN,STOCK,0.1,USD
CYRX_US_EQ,CYRX,STOCK,0.01,USD
CYTH_US_EQ,CYTH,STOCK,0.1,USD
CYTK_US_EQ,CYTK,STOCK,1.0,USD
EARS_US_EQ,CYTO,STOCK,0.1,USD
AJAX_US_EQ,CZOOF,STOCK,0.06,USD
ERI_US_EQ,CZR,STOCK,0.01,USD
D_US_EQ,D,STOCK,0.01,USD
DAC_US_EQ,DAC,STOCK,0.01,USD
DADA_US_EQ,DADA,STOCK,0.01,USD
DAL_US_EQ,DAL,STOCK,0.01,USD
DAN_US_EQ,DAN,STOCK,0.1,USD
DAO_US_EQ,DAO,STOCK,0.01,USD
DAPPl_EQ,DAPP,ETF,0.1,USD
DAR_US_EQ,DAR,STOCK,1.0,USD
DARE_US_EQ,DARE,STOCK,0.25,USD
DASH_US_EQ,DASH,STOCK,0.01,USD
DASTY_US_EQ,DASTY,STOCK,0.01,USD
DATS_US_EQ,DATS,STOCK,0.1,USD
DAVA_US_EQ,DAVA,STOCK,0.01,USD
VPCC_US_EQ,DAVE,STOCK,0.1,USD
DAWN_US_EQ,DAWN,STOCK,0.1,USD
CDAY_CA_EQ,DAY,STOCK,0.02,CAD
DB_US_EQ,DB,STOCK,0.1,USD
DBDD_US_EQ,DBD,STOCK,0.1,USD
DBGI_US_EQ,DBGI,STOCK,0.06,USD
DBI_US_EQ,DBI,STOCK,0.1,USD
CLNY_US_EQ,DBRG,STOCK,0.05,USD
DBVp_EQ,DBV,STOCK,0.1,EUR
DBVT_US_EQ,DBVT,STOCK,0.1,USD
DBX_US_EQ,DBX,STOCK,0.01,USD
DC_US_EQ,DC,STOCK,0.38,USD
DCBO_CA_EQ,DCBO,STOCK,0.02,CAD
DCRN_US_EQ,DCFCQ,STOCK,0.1,USD
MOTN_US_EQ,DCGO,STOCK,0.1,USD
DCI_US_EQ,DCI,STOCK,0.01,USD
DCO_US_EQ,DCO,STOCK,0.01,USD
DCTH_US_EQ,DCTH,STOCK,0.1,USD
DD_US_EQ,DD,STOCK,0.01,USD
DDC_US_EQ,DDC,STOCK,0.15,USD
DDD_US_EQ,DDD,STOCK,0.2,USD
DDL_US_EQ,DDL,STOCK,0.01,USD
DDOG_US_EQ,DDOG,STOCK,0.01,USD
DDS_US_EQ,DDS,STOCK,0.02,USD
DE_US_EQ,DE,STOCK,0.01,USD
DEA_US_EQ,DEA,STOCK,0.1,USD
DECp_EQ,DEC,STOCK,0.06,EUR
DECK_US_EQ,DECK,STOCK,0.001,USD
DEFTF_US_EQ,DEFTF,STOCK,0.77,USD
DGRLY_US_EQ,DELKY,STOCK,0.5,USD
DELL_US_EQ,DELL,STOCK,0.01,USD
DEMm_EQ,DEM,ETF,0.08,EUR
DEMSl_EQ,DEMS,ETF,0.055,GBX
DEO_US_EQ,DEO,STOCK,0.01,USD
DESP_US_EQ,DESP,STOCK,0.1,USD
DFEm_EQ,DFE,ETF,0.06,EUR
DFENd_EQ,DFEN,ETF,0.1,EUR
DFH_US_EQ,DFH,STOCK,0.01,USD
CNTQ_US_EQ,DFLI,STOCK,1.0,USD
DFS_US_EQ,DFS,STOCK,0.01,USD
DG_US_EQ,DG,STOCK,0.001,USD
DGII_US_EQ,DGII,STOCK,0.1,USD
DGLY_US_EQ,DGLY,STOCK,0.2,USD
DGREm_EQ,DGRE,ETF,0.1,EUR
DGRWl_EQ,DGRW,ETF,0.01,USD
DGX_US_EQ,DGX,STOCK,0.01,USD
ATAK_US_EQ,DHAI,STOCK,0.1,USD
DHI_US_EQ,DHI,STOCK,0.01,USD
DHR_US_EQ,DHR,STOCK,0.001,USD
DHSs_EQ,DHS,ETF,0.01,CHF
DHT_US_EQ,DHT,STOCK,0.1,USD
DIAs_EQ,DIA,STOCK,1.0,EUR
DIDI_US_EQ,DIDIY,STOCK,0.1,USD
DIMp_EQ,DIM,STOCK,0.01,EUR
HFC_US_EQ,DINO,STOCK,0.1,USD
DIOD_US_EQ,DIOD,STOCK,0.01,USD
DIS_US_EQ,DIS,STOCK,0.001,USD
DIST_US_EQ,DIST,STOCK,1.0,USD
DIV_CA_EQ,DIV,STOCK,0.39,CAD
DJCO_US_EQ,DJCO,STOCK,0.01,USD
DWAC_US_EQ,DJT,STOCK,0.1,USD
DKILY_US_EQ,DKILY,STOCK,0.1,USD
DEAC_US_EQ,DKNG,STOCK,0.01,USD
DKS_US_EQ,DKS,STOCK,0.02,USD
DLAKY_US_EQ,DLAKY,STOCK,0.1,USD
DLO_US_EQ,DLO,STOCK,0.01,USD
DLPN_US_EQ,DLPN,STOCK,0.3,USD
DLR_US_EQ,DLR,STOCK,0.001,USD
DLTR_US_EQ,DLTR,STOCK,0.01,USD
TRNE_US_EQ,DM,STOCK,0.2,USD
DMAC_US_EQ,DMAC,STOCK,0.1,USD
DMATl_EQ,DMAT,ETF,0.1,USD
DMEHF_US_EQ,DMEHF,STOCK,0.1,USD
DMGGF_US_EQ,DMGGF,STOCK,1.0,USD
ADMP_US_EQ,DMKPQ,STOCK,0.1,USD
DMS_US_EQ,DMSL,STOCK,0.1,USD
DMTK_US_EQ,DMTKQ,STOCK,0.1,USD
SRNG_US_EQ,DNA,STOCK,1.0,USD
DNLI_US_EQ,DNLI,STOCK,0.01,USD
LOAK_US_EQ,DNMR,STOCK,0.1,USD
DNMR1_WAR_US_EQ,DNMRW,WARRANT,1.0,USD
DNN_US_EQ,DNN,STOCK,2.0,USD
DNNGY_US_EQ,DNNGY,STOCK,0.01,USD
DNOPY_US_EQ,DNOPY,STOCK,0.02,USD
DNOW_US_EQ,DNOW,STOCK,0.1,USD
DNUT_US_EQ,DNUT,STOCK,0.1,USD
DO1_US_EQ,DO,STOCK,0.08,USD
DOC_AT_EQ,DOC,STOCK,0.03,EUR
DOCN_US_EQ,DOCN,STOCK,0.01,USD
DOCSl_EQ,DOCS,STOCK,0.1,GBX
DOCTl_EQ,DOCT,ETF,0.1,USD
DOCU_US_EQ,DOCU,STOCK,0.001,USD
DOGZ_US_EQ,DOGZ,STOCK,1.0,USD
DOL_CA_EQ,DOL,STOCK,0.02,CAD
DOLE_US_EQ,DOLE,STOCK,0.1,USD
CAP_US_EQ,DOMA,STOCK,0.2,USD
AIKI_US_EQ,DOMH,STOCK,1.0,USD
DOMOe_EQ,DOMO,STOCK,1.0,EUR
DOO_CA_EQ,DOO,STOCK,0.02,CAD
DOOO_US_EQ,DOOO,STOCK,0.01,USD
DOUG_US_EQ,DOUG,STOCK,0.01,USD
DOV_US_EQ,DOV,STOCK,0.01,USD
DOW1_US_EQ,DOW,STOCK,0.01,USD
DOX_US_EQ,DOX,STOCK,0.01,USD
DOYU_US_EQ,DOYU,STOCK,0.15,USD
DPMLF_US_EQ,DPMLF,STOCK,0.15,USD
DPRO_US_EQ,DPRO,STOCK,0.1,USD
DPZ_US_EQ,DPZ,STOCK,0.001,USD
DQ_US_EQ,DQ,STOCK,0.03,USD
DRCT_US_EQ,DRCT,STOCK,1.0,USD
DRD_US_EQ,DRD,STOCK,0.01,USD
DRH_US_EQ,DRH,STOCK,0.13,USD
DRI_US_EQ,DRI,STOCK,0.01,USD
DRIO_US_EQ,DRIO,STOCK,0.01,USD
DRMA_US_EQ,DRMA,STOCK,0.3,USD
DRRX_US_EQ,DRRX,STOCK,0.1,USD
DRS_US_EQ,DRS,STOCK,0.1,USD
HCCC_US_EQ,DRTS,STOCK,1.0,USD
DRUG_US_EQ,DRUG,STOCK,0.1,USD
DSBX_US_EQ,DSBX,STOCK,0.071,USD
DSGX_US_EQ,DSGX,STOCK,0.02,USD
DS_US_EQ,DSHK,STOCK,1.0,USD
DSP_US_EQ,DSP,STOCK,0.1,USD
DSS_US_EQ,DSS,STOCK,1.0,USD
DSVSF_US_EQ,DSVSF,STOCK,1.0,USD
DSX_US_EQ,DSX,STOCK,0.1,USD
PLTN_US_EQ,DSY,STOCK,1.0,USD
DT_US_EQ,DT,STOCK,0.01,USD
DTC_US_EQ,DTC,STOCK,0.1,USD
DTCK_US_EQ,DTCK,STOCK,0.2,USD
DTE_US_EQ,DTE,STOCK,0.01,USD
DTEA_US_EQ,DTEAF,STOCK,0.4,USD
DTECl_EQ,DTEC,ETF,0.1,GBP
DTGd_EQ,DTG,STOCK,0.1,EUR
ROC_US_EQ,DTI,STOCK,0.1,USD
DTIL_US_EQ,DTIL,STOCK,0.1,USD
DTSS_US_EQ,DTSS,STOCK,0.5,USD
DTST_US_EQ,DTST,STOCK,0.1,USD
DUFRY_US_EQ,DUFRY,STOCK,0.1,USD
DUK_US_EQ,DUK,STOCK,0.01,USD
DUO_US_EQ,DUO,STOCK,0.3,USD
DUOL_US_EQ,DUOL,STOCK,0.01,USD
DUOT_US_EQ,DUOT,STOCK,0.1,USD
DVA_US_EQ,DVA,STOCK,0.01,USD
DVAX_US_EQ,DVAX,STOCK,0.1,USD
DVN_US_EQ,DVN,STOCK,0.01,USD
DX_US_EQ,DX,STOCK,0.01,USD
DXC_US_EQ,DXC,STOCK,0.01,USD
DXCM_US_EQ,DXCM,STOCK,0.01,USD
DXF_US_EQ,DXF,STOCK,1.0,USD
DXJm_EQ,DXJ,ETF,0.04,EUR
DXJFm_EQ,DXJF,ETF,0.04,EUR
DXLG_US_EQ,DXLG,STOCK,1.0,USD
DXR_US_EQ,DXR,STOCK,0.1,USD
DXYZ_US_EQ,DXYZ,STOCK,0.03,USD
DYAI_US_EQ,DYAI,STOCK,0.1,USD
DYCQ_US_EQ,DYCQ,STOCK,0.1,USD
DYNT_US_EQ,DYNT,STOCK,0.4,USD
E_US_EQ,E,STOCK,0.01,USD
EA_US_EQ,EA,STOCK,0.1,USD
EAF_US_EQ,EAF,STOCK,0.1,USD
EAGGs_EQ,EAGG,ETF,0.1,CHF
EARN_US_EQ,EARN,STOCK,0.1,USD
EAT_US_EQ,EAT,STOCK,0.01,USD
EB_US_EQ,EB,STOCK,0.1,USD
EBAY_US_EQ,EBAY,STOCK,0.01,USD
EBC_US_EQ,EBC,STOCK,0.1,USD
EBET_US_EQ,EBET,STOCK,0.1,USD
EBIZm_EQ,EBIZ,ETF,0.1,EUR
EBON_US_EQ,EBON,STOCK,0.1,USD
EBR_US_EQ,EBR,STOCK,0.1,USD
EBS_US_EQ,EBS,STOCK,0.01,USD
EBTC_US_EQ,EBTC,STOCK,0.01,USD
ECp_EQ,EC,STOCK,0.006,EUR
ECBK_US_EQ,ECBK,STOCK,0.1,USD
EFHT_US_EQ,ECDA,STOCK,1.0,USD
ECIA_US_EQ,ECIA,STOCK,1.0,USD
ECL_US_EQ,ECL,STOCK,0.001,USD
ECOl_EQ,ECO,STOCK,1.0,GBX
APFl_EQ,ECOR,STOCK,1.0,GBX
PQG_US_EQ,ECVT,STOCK,0.1,USD
ED_US_EQ,ED,STOCK,0.01,USD
EDENp_EQ,EDEN,STOCK,0.01,EUR
EDIT_US_EQ,EDIT,STOCK,0.01,USD
EDN_US_EQ,EDN,STOCK,0.1,USD
EDOCs_EQ,EDOC,ETF,0.1,CHF
EDOGl_EQ,EDOG,ETF,0.1,GBP
EDR_CA_EQ,EDR,STOCK,0.38,CAD
EDRY_US_EQ,EDRY,STOCK,0.1,USD
EDSA_US_EQ,EDSA,STOCK,0.35,USD
EDTK_US_EQ,EDTK,STOCK,0.1,USD
EDU_US_EQ,EDU,STOCK,0.1,USD
EDV_CA_EQ,EDV,STOCK,0.04,CAD
EE_US_EQ,EE,STOCK,0.01,USD
EEFT_US_EQ,EEFT,STOCK,0.01,USD
EEIQ_US_EQ,EEIQ,STOCK,0.1,USD
EEMMF_US_EQ,EEMMF,STOCK,0.98,USD
EFC_US_EQ,EFC,STOCK,0.1,USD
OLGp_EQ,EFG,STOCK,0.35,EUR
EFOI_US_EQ,EFOI,STOCK,0.1,USD
EFR_CA_EQ,EFR,STOCK,0.1,CAD
LWAC_US_EQ,EFTR,STOCK,0.1,USD
EFX_CA_EQ,EFX,STOCK,0.16,CAD
EFXT_US_EQ,EFXT,STOCK,0.1,USD
RE_US_EQ,EG,STOCK,0.001,USD
EGHT_US_EQ,EGHT,STOCK,2.0,USD
EGIEY_US_EQ,EGIEY,STOCK,0.1,USD
LLNW_US_EQ,EGIO,STOCK,0.1,USD
ENGMF_US_EQ,EGLXF,STOCK,0.5,USD
EGO_US_EQ,EGO,STOCK,1.0,USD
EGP_US_EQ,EGP,STOCK,0.01,USD
EGRWl_EQ,EGRW,ETF,0.06,EUR
EGY_US_EQ,EGY,STOCK,1.0,USD
EH_US_EQ,EH,STOCK,0.1,USD
EHAB_US_EQ,EHAB,STOCK,0.1,USD
EHGO_US_EQ,EHGO,STOCK,0.3,USD
EHTH_US_EQ,EHTH,STOCK,0.01,USD
EIGR_US_EQ,EIGRQ,STOCK,0.1,USD
EIX_US_EQ,EIX,STOCK,0.01,USD
EJH_US_EQ,EJH,STOCK,1.0,USD
EKSO_US_EQ,EKSO,STOCK,0.1,USD
EL_US_EQ,EL,STOCK,0.001,USD
ELA_US_EQ,ELA,STOCK,0.1,USD
ELAB_US_EQ,ELAB,STOCK,0.5,USD
ELBM_US_EQ,ELBM,STOCK,0.1,USD
ELD_CA_EQ,ELD,STOCK,0.07,CAD
NVUS_US_EQ,ELDN,STOCK,0.06,USD
ELEV_US_EQ,ELEV,STOCK,0.1,USD
ELF_EQ_US,ELF,STOCK,0.01,USD
ELME_US_EQ,ELME,STOCK,0.08,USD
FIII_US_EQ,ELMSQ,STOCK,0.1,USD
ELOX_US_EQ,ELOX,STOCK,1.0,USD
ELPC_US_EQ,ELPC,STOCK,0.13,USD
ELS_US_EQ,ELS,STOCK,0.02,USD
ELTK_US_EQ,ELTK,STOCK,0.1,USD
ELTP_US_EQ,ELTP,STOCK,1.0,USD
ANGN_US_EQ,ELTX,STOCK,0.1,USD
AZYO_US_EQ,ELUT,STOCK,0.1,USD
ANTM_US_EQ,ELV,STOCK,0.001,USD
EFLVF_US_EQ,ELVA,STOCK,0.25,USD
IMRA_US_EQ,ELVN,STOCK,0.1,USD
ELWS_US_EQ,ELWS,STOCK,0.33,USD
ELYM_US_EQ,ELYM,STOCK,0.1,USD
EM_US_EQ,EM,STOCK,0.1,USD
EMBC_US_EQ,EMBC,STOCK,0.01,USD
EMCAl_EQ,EMCA,ETF,0.19,USD
EMCG_US_EQ,EMCG,STOCK,0.1,USD
EMCHs_EQ,EMCH,ETF,0.25,CHF
EMCRm_EQ,EMCR,ETF,0.02,EUR
EMDVl_EQ,EMDV,ETF,0.09,GBP
EMGl_EQ,EMG,STOCK,1.0,GBX
EMHDl_EQ,EMHD,ETF,0.01,USD
EMLBl_EQ,EMLB,ETF,0.01,USD
EMLCm_EQ,EMLC,ETF,0.01,EUR
EMN_US_EQ,EMN,STOCK,0.01,USD
EMQQs_EQ,EMQQ,ETF,0.1,CHF
EMR_US_EQ,EMR,STOCK,0.01,USD
EMSAl_EQ,EMSA,ETF,0.21,USD
EMSDl_EQ,EMSD,ETF,0.01,USD
ESGC_US_EQ,EMWPF,STOCK,0.5,USD
EMX_US_EQ,EMX,STOCK,1.0,USD
EMXCd_EQ,EMXC,ETF,0.1,EUR
ENB_CA_EQ,ENB,STOCK,0.03,CAD
ENGe_EQ,ENG,STOCK,0.01,EUR
ENIC_US_EQ,ENIC,STOCK,1.0,USD
ENLAY_US_EQ,ENLAY,STOCK,0.1,USD
ENLC_US_EQ,ENLC,STOCK,0.1,USD
ENLT_US_EQ,ENLT,STOCK,1.0,USD
ENLV_US_EQ,ENLV,STOCK,0.1,USD
ENOe_EQ,ENO,STOCK,0.1,EUR
ENPH_US_EQ,ENPH,STOCK,0.01,USD
ENR_US_EQ,ENR,STOCK,0.01,USD
ENS_US_EQ,ENS,STOCK,0.01,USD
LACQ_US_EQ,ENSC,STOCK,0.2,USD
ENSV_US_EQ,ENSV,STOCK,0.1,USD
ENTG_US_EQ,ENTG,STOCK,0.01,USD
AZRX_US_EQ,ENTO,STOCK,1.0,USD
ENTX_US_EQ,ENTX,STOCK,0.8,USD
ENVA_US_EQ,ENVA,STOCK,0.01,USD
AMRH_US_EQ,ENVB,STOCK,0.1,USD
RSVA_US_EQ,ENVX,STOCK,0.05,USD
ENXp_EQ,ENX,STOCK,0.01,EUR
ENZ_US_EQ,ENZ,STOCK,0.5,USD
ENZN_US_EQ,ENZN,STOCK,1.0,USD
EOG_US_EQ,EOG,STOCK,0.02,USD
EOLS_US_EQ,EOLS,STOCK,0.1,USD
EONGY_US_EQ,EONGY,STOCK,0.1,USD
BMRG_US_EQ,EOSE,STOCK,0.1,USD
EP_US_EQ,EP,STOCK,0.1,USD
ATU_US_EQ,EPAC,STOCK,0.05,USD
EPAM_US_EQ,EPAM,STOCK,0.001,USD
EPIX_US_EQ,EPIX,STOCK,0.21,USD
EPM_US_EQ,EPM,STOCK,0.1,USD
SDH_US_EQ,EPOW,STOCK,1.0,USD
EPR_US_EQ,EPR,STOCK,0.01,USD
EPRT_US_EQ,EPRT,STOCK,0.1,USD
EPRX_CA_EQ,EPRX,STOCK,0.16,CAD
EPSN_US_EQ,EPSN,STOCK,0.1,USD
EQ_US_EQ,EQ,STOCK,0.01,USD
EQIX_US_EQ,EQIX,STOCK,0.001,USD
EQNR_US_EQ,EQNR,STOCK,0.1,USD
EQR_US_EQ,EQR,STOCK,0.01,USD
EQSp_EQ,EQS,STOCK,0.015,EUR
EQTl_EQ,EQT,STOCK,0.37,GBX
EQX_US_EQ,EQX,STOCK,0.1,USD
ERAS_US_EQ,ERAS,STOCK,0.1,USD
ERIC_US_EQ,ERIC,STOCK,0.1,USD
ERII_US_EQ,ERII,STOCK,2.0,USD
ERJ_US_EQ,ERJ,STOCK,0.1,USD
ERNAl_EQ,ERNA,ETF,0.18,USD
EROl_EQ,ERO,ETF,0.00384,GBP
ESp_EQ,ES,STOCK,0.01,EUR
ESAB_US_EQ,ESAB,STOCK,0.1,USD
